district,Latitude,Longitude,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Jing'an,31.21278,121.56217,20000,4,2,2,0,150,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,31.21278,121.56217,20000,2,2,1,0,120,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,31.21278,121.56217,20000,2,1,1,0,90,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,31.21278,121.56217,20000,3,2,2,0,85,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,31.20525693,121.4495566,20000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Changning,31.21278,121.56217,20000,2,2,1,0,110,0,detached lane house,residential,1,1,0,0,0,1,1,0,4
Changning,31.21278,121.56217,20000,2,2,2,0,110,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,20000,2,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Huangpu,31.21278,121.56217,20000,2,2,2,0,120,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,31.21278,121.56217,20000,3,1,3,0,120,1,attached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,31.21278,121.56217,21000,5,2,2,0,120,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,31.21278,121.56217,21000,1,1,1,0,90,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Pudong,31.21278,121.56217,21000,4,2,4,0,447,1,villa,residential,0,1,0,0,1,1,0,0,3
Xuhui,31.21278,121.56217,21000,2,1,1,0,100,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,21000,2,2,2,0,110,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,31.21278,121.56217,21000,2,1,1,0,70,1,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,31.21272,121.443428,21800,2,2,1,0,100,0,detached lane house,residential,1,1,1,0,1,0,0,1,5
Xuhui,31.21278,121.56217,21800,2,2,2,0,90,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Xuhui,31.21278,121.56217,21800,2,2,2,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Jing'an,31.21278,121.56217,21800,2,2,2,1,130,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Xuhui,31.21278,121.56217,22000,2,1,1,0,150,1,attached lane house,multi-use,0,1,0,0,0,0,1,0,2
Huangpu,31.21278,121.56217,22000,3,2,1,1,120,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,31.218124,121.462857,22000,2,2,2,0,120,0,attached lane house,residential,1,1,0,1,0,1,0,0,4
Xuhui,31.21278,121.56217,22000,3,2,1,0,100,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,22000,2,2,2,0,90,0,attached lane house,multi-use,1,0,0,0,1,1,0,0,3
Changning,31.21278,121.56217,22000,2,2,2,0,110,1,public housing,residential,1,1,0,1,1,0,1,1,6
Xuhui,31.21278,121.56217,22000,3,2,2,0,100,0,attached lane house,multi-use,1,0,0,0,1,1,0,0,3
Jing'an,31.21278,121.56217,22000,2,2,2,0,80,0,attached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,31.21278,121.56217,22000,2,2,2,1,100,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Huangpu,31.223028,121.457237,22000,3,1,2,0,110,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,31.21278,121.56217,22000,2,2,2,0,130,0,public housing,residential,1,0,0,0,1,1,1,0,4
Xuhui,31.21278,121.56217,22000,2,2,2,1,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,31.21278,121.56217,22000,2,2,2,1,100,0,public housing,residential,1,1,0,0,0,0,1,0,3
Xuhui,31.21278,121.56217,22000,2,2,1,0,100,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,31.21278,121.56217,22000,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,0,1,0,0,2
Huangpu,31.21278,121.56217,22000,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,1,0,0,3
Xuhui,31.21278,121.56217,22000,2,2,2,0,80,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,31.21278,121.56217,22000,2,2,2,0,120,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,31.21278,121.56217,22000,2,2,1,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,31.21278,121.56217,22000,2,2,2,0,138,0,attached lane house,residential,0,0,0,0,1,0,0,1,2
Xuhui,31.21278,121.56217,22000,2,2,2,0,120,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Huangpu,31.21278,121.56217,22000,3,2,2,0,80,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Huangpu,31.21278,121.56217,22000,2,2,1,0,120,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,31.21278,121.56217,22000,3,2,3,0,150,0,attached lane house,residential,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,22000,2,2,1,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,31.21278,121.56217,22000,2,2,2,0,120,0,public housing,residential,0,0,0,0,1,1,0,0,2
Jing'an,31.21278,121.56217,22500,3,2,2,0,130,1,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,31.21278,121.56217,22500,3,2,1,0,120,0,public housing,residential,1,1,1,1,1,0,1,1,7
Xuhui,31.21278,121.56217,22600,1,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,31.21278,121.56217,22800,3,2,2,1,130,0,attached lane house,residential,1,1,0,1,1,1,0,0,5
Xuhui,31.21278,121.56217,22800,2,2,1,0,90,0,public housing,residential,1,1,0,0,1,0,1,0,4
Jing'an,31.21854,121.449283,22800,3,2,2,0,150,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Jing'an,31.21278,121.56217,23000,2,2,2,0,100,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,31.21278,121.56217,23000,2,1,1,0,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,23000,2,2,1,0,80,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,23000,2,2,2,0,130,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,31.21278,121.56217,23000,2,2,2,0,110,0,public housing,residential,1,1,0,0,1,1,1,0,5
Jing'an,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,23000,1,1,2,0,80,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Huangpu,31.21278,121.56217,23000,2,2,2,0,120,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,31.21278,121.56217,23000,2,2,2,0,160,0,detached lane house,multi-use,0,0,0,0,1,1,0,0,2
Pudong,31.21278,121.56217,23000,4,2,4,0,293,0,villa,residential,1,1,0,0,1,1,0,0,4
Qingpu,31.21278,121.56217,23000,4,2,2,0,250,0,villa,residential,0,1,0,0,0,0,0,0,1
Xuhui,31.21607,121.44443,23000,3,2,2,0,100,0,detached lane house,residential,1,1,0,1,0,0,1,0,4
Xuhui,31.21278,121.56217,23000,1,1,1,0,80,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Huangpu,31.21278,121.56217,23000,2,3,2,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,23000,2,1,1,0,80,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Xuhui,31.21278,121.56217,23000,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,0,1,0,1,4
Xuhui,31.21278,121.56217,23000,2,2,2,0,80,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,31.21278,121.56217,23000,3,2,2,0,105,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,31.213997,121.459944,23000,2,2,2,1,80,0,detached lane house,residential,1,0,0,0,1,1,1,0,4
Jing'an,31.21278,121.56217,23000,1,2,1,0,100,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,23000,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Jing'an,31.21278,121.56217,23000,3,1,1,0,165,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Jing'an,31.21278,121.56217,23000,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Jing'an,31.243936,121.44499,23000,3,2,3,0,60,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Xuhui,31.21278,121.56217,23000,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,31.21278,121.56217,23000,2,2,3,0,150,0,villa,residential,0,1,0,0,1,0,1,0,3
Jing'an,31.20809225,121.4626095,23000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Huangpu,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,23000,2,2,2,1,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,31.21278,121.56217,23000,2,2,3,0,150,0,detached lane house,residential,1,1,0,1,1,1,1,0,6
Xuhui,31.21278,121.56217,23000,2,1,2,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,31.21278,121.56217,23500,3,2,2,0,160,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,31.21278,121.56217,23500,2,2,2,0,110,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,31.21278,121.56217,23500,3,2,2,1,150,0,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Jing'an,31.21278,121.56217,23500,2,2,2,0,100,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Minhang,31.21278,121.56217,23500,3,2,2,0,150,0,villa,residential,1,0,0,0,0,1,0,0,2
Jing'an,31.21278,121.56217,23600,2,2,2,0,130,0,attached lane house,residential,1,0,0,0,0,0,0,0,1
Jing'an,31.21278,121.56217,23800,2,2,2,1,120,0,detached lane house,residential,1,0,0,0,1,1,0,1,4
Qingpu,31.16576,121.14705,23800,4,5,5,0,468,1,villa,residential,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,23800,3,2,2,0,110,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,31.21278,121.56217,23800,2,2,1,0,120,0,public housing,residential,1,1,1,0,1,1,1,1,7
Minhang,31.21278,121.56217,23900,5,2,4,0,220,0,villa,residential,0,1,0,0,1,1,0,1,4
Jing'an,31.21278,121.56217,24000,2,2,1,0,110,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,31.206823,121.435295,24000,3,2,2,0,120,0,public housing,residential,1,0,0,0,1,1,1,0,4
Jing'an,31.21278,121.56217,24000,3,2,2,1,120,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,31.21278,121.56217,24000,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Qingpu,31.16576,121.14705,24000,6,4,3,0,300,0,villa,residential,0,1,0,0,1,1,0,1,4
Huangpu,31.21278,121.56217,24000,1,1,2,0,110,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,31.21278,121.56217,24000,1,2,1,0,120,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,24000,2,2,2,0,150,0,public housing,residential,1,1,0,0,0,1,0,0,3
Xuhui,31.21278,121.56217,24000,3,2,2,0,130,0,public housing,multi-use,1,1,0,1,0,1,1,0,5
Qingpu,31.21278,121.56217,24000,3,2,3,0,170,0,villa,residential,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,24000,2,2,2,0,100,0,public housing,multi-use,1,0,0,0,1,0,1,0,3
Huangpu,31.21278,121.56217,24500,2,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,31.21278,121.56217,24500,2,2,2,0,110,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,31.21278,121.56217,24500,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,31.21278,121.56217,24800,2,2,3,0,150,0,detached lane house,residential,1,1,1,0,0,0,1,0,4
Huangpu,31.21278,121.56217,24800,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Huangpu,31.215428,121.457956,24800,2,2,3,0,150,0,detached lane house,multi-use,1,0,0,0,0,1,1,0,3
Huangpu,31.21278,121.56217,24800,2,2,3,0,150,0,detached lane house,residential,1,1,1,0,1,1,1,0,6
Huangpu,31.21278,121.56217,24800,2,2,2,0,120,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,31.21278,121.56217,24900,1,1,1,0,70,1,attached lane house,residential,0,1,0,1,1,0,1,0,4
Xuhui,31.21278,121.56217,24999,3,2,2,0,150,0,public housing,residential,0,0,1,0,1,0,0,0,2
Jing'an,31.21278,121.56217,25000,3,2,2,0,200,0,detached lane house,multi-use,1,1,1,1,1,1,0,1,7
Xuhui,31.21278,121.56217,25000,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Jing'an,31.21278,121.56217,25000,2,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,0,1,1,6
Xuhui,31.21278,121.56217,25000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Jing'an,31.21278,121.56217,25000,3,2,2,0,130,0,detached lane house,multi-use,1,1,0,1,1,0,1,1,6
Xuhui,31.21278,121.56217,25000,2,1,2,0,70,0,detached lane house,multi-use,0,1,0,1,1,0,0,0,3
Jing'an,31.21278,121.56217,25000,4,2,2,0,150,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Jing'an,31.21278,121.56217,25000,3,2,2,0,160,0,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,31.21278,121.56217,25000,3,2,2,0,150,0,public housing,residential,1,1,1,0,0,1,0,0,4
Jing'an,31.221886,121.465574,25000,2,2,1,0,120,0,attached lane house,residential,1,1,1,0,0,0,1,0,4
Huangpu,31.21278,121.56217,25000,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,31.20167,121.44938,25000,3,2,2,0,120,0,villa,multi-use,1,1,1,1,0,0,1,1,6
Xuhui,31.21278,121.56217,25000,3,2,2,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,31.21278,121.56217,25000,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Xuhui,31.21278,121.56217,25000,2,1,2,0,75,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Qingpu,31.21278,121.56217,25000,7,3,5,0,460,1,villa,residential,1,1,0,0,1,1,1,0,5
Huangpu,31.21278,121.56217,25000,2,2,1,0,90,0,detached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,31.21278,121.56217,25000,1,2,1,0,80,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Minhang,31.21278,121.56217,25000,4,3,4,0,312,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,31.21278,121.56217,25000,2,2,2,0,98,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Huangpu,31.21278,121.56217,25000,4,2,3,0,190,0,attached lane house,multi-use,0,1,0,1,0,0,0,0,2
Minhang,31.21278,121.56217,25000,3,2,2,0,150,0,villa,residential,0,0,0,0,1,1,0,0,2
Pudong,31.21278,121.56217,25000,3,2,3,1,198,0,villa,residential,0,1,0,0,0,1,0,0,2
Xuhui,31.21278,121.56217,25000,2,1,2,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Jing'an,31.21278,121.56217,25000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,25000,2,2,2,0,110,0,public housing,residential,1,1,1,0,1,1,0,0,5
Xuhui,31.21278,121.56217,25500,3,2,2,0,120,0,public housing,multi-use,1,1,0,0,0,1,1,0,4
Huangpu,31.21278,121.56217,25800,2,2,2,1,110,0,detached lane house,multi-use,0,1,0,0,1,0,0,1,3
Jing'an,31.21278,121.56217,25800,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,0,1,7
Xuhui,31.21278,121.56217,25800,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,31.21278,121.56217,25800,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,26000,3,2,3,0,180,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,31.21278,121.56217,26000,3,2,2,0,110,0,public housing,residential,1,1,0,0,0,1,1,0,4
Xuhui,31.21278,121.56217,26000,1,1,1,0,140,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,31.21278,121.56217,26000,3,2,2,0,110,0,public housing,residential,1,1,0,1,0,0,1,0,4
Jing'an,31.21278,121.56217,26000,3,2,2,0,150,0,attached lane house,multi-use,1,1,1,0,0,1,0,0,4
Xuhui,31.20638035,121.4651336,26000,2,2,2,0,60,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,31.21278,121.56217,26000,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Jing'an,31.21278,121.56217,26000,2,2,2,0,120,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,26000,3,1,1,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Pudong,31.21278,121.56217,26000,5,2,3,0,260,0,villa,residential,1,1,1,1,1,1,0,0,6
Xuhui,31.21278,121.56217,26000,3,2,2,0,140,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,31.21278,121.56217,26000,2,2,2,0,130,0,attached lane house,multi-use,1,1,1,1,1,0,0,0,5
Changning,31.21278,121.56217,26000,3,2,2,0,120,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Qingpu,31.21278,121.56217,26000,4,2,2,0,250,0,villa,residential,0,1,0,0,1,1,0,0,3
Qingpu,31.16576,121.14705,26000,6,3,3,0,338,1,villa,residential,1,1,0,0,1,1,0,0,4
Xuhui,31.21278,121.56217,26000,2,2,2,0,140,0,detached lane house,residential,0,1,0,0,1,1,0,0,3
Jing'an,31.21278,121.56217,26500,3,2,1,0,120,0,public housing,residential,1,1,0,0,1,0,1,0,4
Huangpu,31.21278,121.56217,26500,3,2,2,0,150,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,31.21278,121.56217,26500,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,1,0,0,3
Xuhui,31.21278,121.56217,26500,3,1,2,0,120,1,attached lane house,multi-use,1,1,1,1,0,0,0,0,4
Xuhui,31.21278,121.56217,26800,3,2,2,0,120,0,detached lane house,residential,1,1,1,1,1,1,1,1,8
Xuhui,31.21278,121.56217,26800,3,2,1,1,90,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Jing'an,31.21278,121.56217,27000,2,2,2,0,100,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,31.21278,121.56217,27000,3,2,1,0,150,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,31.21278,121.56217,27000,3,2,2,0,150,0,public housing,residential,1,1,0,0,1,0,0,0,3
Jing'an,31.26151,121.47009,27000,3,2,2,0,140,1,attached lane house,residential,1,1,0,1,0,1,1,0,5
Jing'an,31.21278,121.56217,27000,2,2,0,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,27000,5,2,3,0,200,1,attached lane house,multi-use,0,1,1,0,1,1,0,0,4
Xuhui,31.21278,121.56217,27000,2,2,2,0,80,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,31.21278,121.56217,27000,3,2,2,0,100,1,attached lane house,residential,0,1,0,0,0,0,0,0,1
Jing'an,31.22479,121.439389,27000,2,2,2,0,100,0,detached lane house,residential,1,0,0,0,1,0,0,0,2
Jing'an,31.21278,121.56217,27000,2,2,3,0,100,0,attached lane house,multi-use,1,1,1,0,1,0,0,0,4
Jing'an,31.21278,121.56217,27000,2,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,28000,3,2,2,0,190,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,31.21278,121.56217,28000,3,2,3,0,150,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Xuhui,31.21278,121.56217,28000,2,2,2,0,150,0,public housing,residential,1,1,1,0,0,0,0,0,3
Jing'an,31.21278,121.56217,28000,2,2,1,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Minhang,31.21278,121.56217,28000,4,3,3,1,200,0,villa,residential,1,0,0,0,1,1,1,0,4
Jing'an,31.21278,121.56217,28000,3,2,2,0,130,0,detached lane house,multi-use,1,1,1,1,1,0,0,1,6
Jing'an,31.21278,121.56217,28000,2,2,2,0,160,0,detached lane house,residential,1,0,1,0,1,1,0,0,4
Xuhui,31.20167,121.44938,28000,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,0,1,1,7
Xuhui,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,0,1,1,1,0,6
Jing'an,31.21278,121.56217,28000,4,3,2,0,200,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,31.21278,121.56217,28000,2,2,1,0,120,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
,31.0312,121.22111,28000,4,3,3,0,380,0,villa,residential,1,1,0,0,1,0,1,0,4
Xuhui,31.21278,121.56217,28000,3,2,2,0,140,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Huangpu,31.21278,121.56217,28000,2,2,1,0,100,0,detached lane house,multi-use,1,1,1,0,1,1,1,0,6
Huangpu,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Pudong,31.21278,121.56217,28000,4,3,4,0,270,1,villa,multi-use,1,1,1,1,1,0,0,0,5
Huangpu,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Changning,31.21278,121.56217,28000,4,3,3,1,200,0,villa,residential,1,1,1,0,1,1,1,0,6
Xuhui,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Huangpu,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Jing'an,31.21278,121.56217,28000,2,2,3,0,100,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,28000,2,2,2,0,160,0,attached lane house,residential,1,1,1,0,1,1,0,0,5
Jing'an,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,28000,4,2,3,0,200,0,attached lane house,residential,1,1,1,1,1,0,0,0,5
Jing'an,31.21278,121.56217,28000,3,2,2,0,110,0,attached lane house,residential,1,1,1,0,1,1,0,0,5
Huangpu,31.21278,121.56217,28000,3,2,2,0,150,1,detached lane house,multi-use,1,1,1,0,1,1,0,0,5
Huangpu,31.21278,121.56217,28000,2,2,3,0,82,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,0,1,0,6
Huangpu,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Jing'an,31.21278,121.56217,28000,3,2,2,0,150,0,attached lane house,multi-use,1,1,1,0,1,0,0,1,5
Huangpu,31.21278,121.56217,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Pudong,31.175729,121.691069,28000,4,3,5,0,250,1,villa,multi-use,0,1,1,1,1,1,0,0,5
Xuhui,31.20167,121.44938,28500,2,2,1,0,150,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,31.20167,121.44938,28500,2,2,1,0,130,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Changning,31.21278,121.56217,28500,2,2,2,0,160,0,detached lane house,multi-use,1,1,1,0,1,1,0,0,5
Minhang,31.21278,121.56217,28500,4,2,3,0,197,0,villa,residential,1,0,0,0,1,1,1,0,4
Xuhui,31.21278,121.56217,28500,3,2,4,0,150,1,attached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,31.21278,121.56217,28800,3,2,2,0,200,1,detached lane house,residential,1,0,0,0,1,1,1,0,4
Jing'an,31.21278,121.56217,28800,2,1,1,0,106,1,detached lane house,residential,1,1,1,1,1,0,0,0,5
Changning,31.21278,121.56217,28800,4,2,2,0,180,0,villa,residential,1,1,1,0,1,1,1,1,7
Huangpu,31.21278,121.56217,28800,2,2,2,0,130,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Jing'an,31.21278,121.56217,28800,2,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,31.21278,121.56217,28888,1,2,1,0,88,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Changning,31.21278,121.56217,29000,3,2,2,0,150,1,attached lane house,residential,0,1,1,1,0,1,0,0,4
Xuhui,31.21278,121.56217,29000,4,2,3,0,200,1,detached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,31.21278,121.56217,29500,3,2,2,0,160,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Jing'an,31.21278,121.56217,29800,3,2,2,0,180,1,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Huangpu,31.21278,121.56217,30000,2,2,2,0,159,0,attached lane house,residential,1,1,1,1,1,1,1,1,8
Qingpu,31.16576,121.14705,30000,5,2,4,0,266,0,villa,residential,1,1,0,0,1,0,1,0,4
Xuhui,31.217722,121.464635,30000,3,2,1,0,130,0,public housing,residential,1,1,1,1,1,1,1,1,8
Changning,31.21278,121.56217,30000,3,2,3,0,120,1,detached lane house,multi-use,0,1,1,0,1,1,0,0,4
Minhang,31.21278,121.56217,30000,4,3,3,0,200,0,villa,residential,1,1,0,0,1,1,1,0,5
Jing'an,31.21278,121.56217,30000,4,2,3,0,150,1,attached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,31.21278,121.56217,30000,3,2,2,0,120,0,attached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,31.21278,121.56217,30000,2,2,2,0,120,0,detached lane house,residential,1,1,1,0,1,0,0,0,4
Qingpu,31.21278,121.56217,30000,5,3,5,0,330,1,villa,multi-use,0,0,0,0,1,1,0,0,2
